timestamp,query_type,zone_id,cache_key,hit,latency_ms,source
1776367377.1991694,Q3,Z1,density:Z1:conf=0.773,False,6.3614,engine
1776367377.2054558,Q2,Z5,area:Z5:conf=0.58,False,5.8252,engine
1776367377.2110407,Q1,Z5,count:Z5:conf=0.0,False,5.0934,engine
1776367377.212596,Q2,Z5,area:Z5:conf=0.58,True,1.0625,cache
1776367377.218781,Q2,Z5,area:Z5:conf=0.242,False,5.5428,engine
1776367377.2247002,Q3,Z2,density:Z2:conf=0.354,False,5.4576,engine
1776367377.225983,Q2,Z5,area:Z5:conf=0.242,True,0.875,cache
1776367377.2275748,Q3,Z1,density:Z1:conf=0.773,True,0.9834,cache
1776367377.2289639,Q3,Z1,density:Z1:conf=0.773,True,0.9628,cache
1776367377.2348583,Q5,Z2,confidence_dist:Z2:bins=5,False,5.0904,engine
1776367377.240059,Q4,Z1,compare:density:Z1:Z3:conf=0.612,False,4.7973,engine
1776367377.241383,Q2,Z5,area:Z5:conf=0.242,True,0.9224,cache
1776367377.2427561,Q2,Z5,area:Z5:conf=0.58,True,0.9653,cache
1776367377.2503695,Q2,Z4,area:Z4:conf=0.708,False,7.1333,engine
1776367377.256154,Q1,Z1,count:Z1:conf=0.354,False,5.2331,engine
1776367377.2575104,Q2,Z5,area:Z5:conf=0.58,True,0.8914,cache
1776367377.2586875,Q2,Z5,area:Z5:conf=0.242,True,0.7834,cache
1776367377.2601209,Q2,Z5,area:Z5:conf=0.242,True,1.0586,cache
1776367377.2614794,Q2,Z5,area:Z5:conf=0.58,True,0.9216,cache
1776367377.2628756,Q3,Z1,density:Z1:conf=0.773,True,0.9611,cache
1776367377.2642016,Q2,Z5,area:Z5:conf=0.58,True,0.818,cache
1776367377.2705417,Q3,Z1,density:Z1:conf=0.708,False,5.8833,engine
1776367377.2720978,Q1,Z5,count:Z5:conf=0.0,True,1.0524,cache
1776367377.2776697,Q3,Z1,density:Z1:conf=0.66,False,5.1834,engine
1776367377.2789774,Q2,Z5,area:Z5:conf=0.242,True,0.8757,cache
1776367377.2803583,Q2,Z5,area:Z5:conf=0.58,True,0.9601,cache
1776367377.286168,Q1,Z4,count:Z4:conf=0.757,False,5.3831,engine
1776367377.2930286,Q2,Z4,area:Z4:conf=0.419,False,6.2405,engine
1776367377.2948272,Q2,Z5,area:Z5:conf=0.242,True,1.0999,cache
1776367377.3013842,Q3,Z1,density:Z1:conf=0.757,False,6.0959,engine
1776367377.3029578,Q2,Z5,area:Z5:conf=0.58,True,0.9947,cache
1776367377.308884,Q4,Z2,compare:density:Z2:Z3:conf=0.048,False,5.45,engine
1776367377.3102553,Q2,Z5,area:Z5:conf=0.58,True,0.949,cache
1776367377.3116422,Q2,Z5,area:Z5:conf=0.58,True,0.9266,cache
1776367377.3129282,Q3,Z2,density:Z2:conf=0.354,True,0.8616,cache
1776367377.3144147,Q2,Z5,area:Z5:conf=0.58,True,0.9978,cache
1776367377.3158224,Q2,Z5,area:Z5:conf=0.58,True,0.874,cache
1776367377.3172631,Q2,Z5,area:Z5:conf=0.58,True,1.0059,cache
1776367377.318509,Q2,Z5,area:Z5:conf=0.242,True,0.8341,cache
1776367377.3246162,Q3,Z1,density:Z1:conf=0.242,False,5.6714,engine
1776367377.325922,Q2,Z5,area:Z5:conf=0.58,True,0.8375,cache
1776367377.3310454,Q4,Z3,compare:density:Z3:Z4:conf=0.564,False,4.6925,engine
1776367377.336121,Q3,Z5,density:Z5:conf=0.032,False,4.7001,engine
1776367377.337449,Q2,Z5,area:Z5:conf=0.58,True,0.9081,cache
1776367377.3387163,Q2,Z5,area:Z5:conf=0.58,True,0.8459,cache
1776367377.343811,Q4,Z1,compare:density:Z1:Z5:conf=0.386,False,4.6433,engine
1776367377.3451679,Q3,Z5,density:Z5:conf=0.032,True,0.9197,cache
1776367377.346706,Q3,Z2,density:Z2:conf=0.354,True,0.9228,cache
1776367377.348148,Q3,Z1,density:Z1:conf=0.66,True,1.0069,cache
1776367377.3493938,Q2,Z5,area:Z5:conf=0.58,True,0.8001,cache
1776367377.350634,Q2,Z5,area:Z5:conf=0.242,True,0.8621,cache
1776367377.3520198,Q1,Z4,count:Z4:conf=0.757,True,0.8377,cache
1776367377.353476,Q2,Z5,area:Z5:conf=0.58,True,1.0087,cache
1776367377.3585906,Q4,Z2,compare:density:Z2:Z3:conf=0.354,False,4.5906,engine
1776367377.3599713,Q2,Z5,area:Z5:conf=0.242,True,0.9459,cache
1776367377.3614368,Q1,Z4,count:Z4:conf=0.757,True,0.9943,cache
1776367377.362614,Q2,Z5,area:Z5:conf=0.242,True,0.7882,cache
1776367377.3639848,Q2,Z5,area:Z5:conf=0.58,True,0.9749,cache
1776367377.3654857,Q2,Z5,area:Z5:conf=0.58,True,1.0543,cache
1776367377.366854,Q2,Z5,area:Z5:conf=0.58,True,0.9075,cache
1776367377.368255,Q1,Z4,count:Z4:conf=0.757,True,0.9597,cache
1776367377.3695138,Q2,Z5,area:Z5:conf=0.58,True,0.8194,cache
1776367377.3706605,Q2,Z5,area:Z5:conf=0.58,True,0.7688,cache
1776367377.3721304,Q2,Z5,area:Z5:conf=0.58,True,0.9488,cache
1776367377.3736074,Q2,Z5,area:Z5:conf=0.58,True,1.0283,cache
1776367377.3750632,Q3,Z5,density:Z5:conf=0.032,True,1.019,cache
1776367377.3771229,Q2,Z5,area:Z5:conf=0.242,True,1.4896,cache
1776367377.3834786,Q2,Z1,area:Z1:conf=0.886,False,5.8216,engine
1776367377.385074,Q2,Z5,area:Z5:conf=0.58,True,1.0009,cache
1776367377.3864727,Q3,Z1,density:Z1:conf=0.773,True,0.99,cache
1776367377.387923,Q2,Z5,area:Z5:conf=0.242,True,1.0085,cache
1776367377.3893273,Q2,Z5,area:Z5:conf=0.242,True,0.9831,cache
1776367377.3967392,Q1,Z3,count:Z3:conf=0.757,False,6.92,engine
1776367377.4024718,Q2,Z4,area:Z4:conf=0.209,False,5.2268,engine
1776367377.407119,Q4,Z1,compare:density:Z1:Z4:conf=0.644,False,4.1848,engine
1776367377.4088852,Q2,Z5,area:Z5:conf=0.58,True,1.1004,cache
1776367377.4102159,Q2,Z5,area:Z5:conf=0.58,True,0.8826,cache
1776367377.4114757,Q3,Z1,density:Z1:conf=0.773,True,0.8292,cache
1776367377.4129157,Q2,Z5,area:Z5:conf=0.58,True,0.9515,cache
1776367377.414395,Q2,Z4,area:Z4:conf=0.708,True,1.0355,cache
1776367377.4156532,Q3,Z2,density:Z2:conf=0.354,True,0.8222,cache
1776367377.416956,Q3,Z2,density:Z2:conf=0.354,True,0.8908,cache
1776367377.4182885,Q1,Z5,count:Z5:conf=0.0,True,0.8725,cache
1776367377.4250906,Q1,Z3,count:Z3:conf=0.708,False,6.3785,engine
1776367377.4264972,Q2,Z5,area:Z5:conf=0.58,True,0.9314,cache
1776367377.427783,Q2,Z5,area:Z5:conf=0.58,True,0.8499,cache
1776367377.4291377,Q3,Z2,density:Z2:conf=0.354,True,0.9487,cache
1776367377.4303682,Q2,Z5,area:Z5:conf=0.242,True,0.7844,cache
1776367377.431786,Q2,Z5,area:Z5:conf=0.58,True,0.7819,cache
1776367377.4330916,Q2,Z5,area:Z5:conf=0.242,True,0.8714,cache
1776367377.4343274,Q4,Z2,compare:density:Z2:Z3:conf=0.354,True,0.7603,cache
1776367377.4355047,Q3,Z5,density:Z5:conf=0.032,True,0.8108,cache
1776367377.4368343,Q3,Z2,density:Z2:conf=0.354,True,0.8993,cache
1776367377.43817,Q2,Z5,area:Z5:conf=0.58,True,0.884,cache
1776367377.4394107,Q2,Z5,area:Z5:conf=0.58,True,0.7938,cache
1776367377.4406765,Q2,Z5,area:Z5:conf=0.242,True,0.8722,cache
1776367377.4418905,Q2,Z5,area:Z5:conf=0.58,True,0.8219,cache
1776367377.4431345,Q3,Z2,density:Z2:conf=0.354,True,0.8081,cache
1776367377.444339,Q3,Z1,density:Z1:conf=0.773,True,0.7985,cache
1776367377.4455395,Q2,Z5,area:Z5:conf=0.58,True,0.8068,cache
1776367377.4469047,Q2,Z5,area:Z5:conf=0.58,True,0.9174,cache
1776367377.448225,Q2,Z5,area:Z5:conf=0.58,True,0.8431,cache
1776367377.452956,Q4,Z2,compare:density:Z2:Z4:conf=0.451,False,4.3172,engine
1776367377.4539387,Q4,Z3,compare:density:Z3:Z4:conf=0.564,True,0.6107,cache
1776367377.4555125,Q2,Z5,area:Z5:conf=0.58,True,1.0986,cache
1776367377.4605331,Q4,Z1,compare:density:Z1:Z5:conf=0.869,False,4.576,engine
1776367377.4619715,Q2,Z5,area:Z5:conf=0.242,True,0.9832,cache
