timestamp,query_type,zone_id,cache_key,hit,latency_ms,source
1776367773.863568,Q4,Z2,compare:density:Z2:Z3:conf=0.708,False,6.5519,engine
1776367773.8711083,Q3,Z4,density:Z4:conf=0.692,False,7.1086,engine
1776367773.876275,Q4,Z2,compare:density:Z2:Z5:conf=0.853,False,4.7475,engine
1776367773.8815525,Q4,Z1,compare:density:Z1:Z4:conf=0.741,False,4.8995,engine
1776367773.8873591,Q1,Z1,count:Z1:conf=0.773,False,5.2187,engine
1776367773.8921258,Q4,Z4,compare:density:Z4:Z5:conf=0.837,False,4.3437,engine
1776367773.8963592,Q4,Z2,compare:density:Z2:Z3:conf=0.386,False,3.8253,engine
1776367773.9008093,Q4,Z2,compare:density:Z2:Z4:conf=0.032,False,4.039,engine
1776367773.9063485,Q2,Z2,area:Z2:conf=0.081,False,5.1371,engine
1776367773.9119484,Q3,Z4,density:Z4:conf=0.789,False,5.2149,engine
1776367773.917661,Q1,Z4,count:Z4:conf=0.145,False,5.2477,engine
1776367773.922323,Q4,Z3,compare:density:Z3:Z5:conf=0.596,False,4.0277,engine
1776367773.9263105,Q4,Z1,compare:density:Z1:Z3:conf=0.403,False,3.6348,engine
1776367773.9298375,Q4,Z2,compare:density:Z2:Z4:conf=0.934,False,3.1188,engine
1776367773.9351265,Q1,Z4,count:Z4:conf=0.741,False,4.8925,engine
1776367773.940443,Q3,Z2,density:Z2:conf=0.886,False,4.8884,engine
1776367773.945792,Q3,Z5,density:Z5:conf=0.676,False,4.9435,engine
1776367773.950788,Q2,Z1,area:Z1:conf=0.515,False,4.6042,engine
1776367773.9548626,Q4,Z2,compare:density:Z2:Z5:conf=0.097,False,3.6757,engine
1776367773.9595098,Q4,Z1,compare:density:Z1:Z3:conf=0.097,False,4.2331,engine
1776367773.9636986,Q4,Z2,compare:density:Z2:Z3:conf=0.306,False,3.7817,engine
1776367773.968635,Q3,Z4,density:Z4:conf=0.0,False,4.548,engine
1776367773.973207,Q4,Z4,compare:density:Z4:Z5:conf=0.725,False,4.2107,engine
1776367773.9786773,Q4,Z3,compare:density:Z3:Z4:conf=0.741,False,5.0523,engine
1776367773.9837787,Q4,Z2,compare:density:Z2:Z3:conf=0.805,False,4.5352,engine
1776367773.9886024,Q1,Z2,count:Z2:conf=0.628,False,4.476,engine
1776367773.9910452,Q1,Z4,count:Z4:conf=0.934,False,2.0375,engine
1776367773.9959178,Q2,Z1,area:Z1:conf=0.354,False,4.4931,engine
1776367774.000678,Q3,Z2,density:Z2:conf=0.29,False,4.3412,engine
1776367774.0046823,Q4,Z1,compare:density:Z1:Z4:conf=0.403,False,3.6355,engine
1776367774.0078666,Q4,Z1,compare:density:Z1:Z5:conf=0.95,False,2.8152,engine
1776367774.0123003,Q4,Z4,compare:density:Z4:Z5:conf=0.644,False,4.0447,engine
