timestamp,query_type,zone_id,cache_key,hit,latency_ms,source
1776367426.2648358,Q3,Z1,density:Z1:conf=0.773,False,5.8028,engine
1776367426.2710571,Q2,Z5,area:Z5:conf=0.58,False,5.7472,engine
1776367426.2763894,Q1,Z5,count:Z5:conf=0.0,False,4.9299,engine
1776367426.2776263,Q2,Z5,area:Z5:conf=0.58,True,0.8421,cache
1776367426.2830684,Q2,Z5,area:Z5:conf=0.242,False,5.0476,engine
1776367426.288561,Q3,Z2,density:Z2:conf=0.354,False,4.8833,engine
1776367426.2898552,Q2,Z5,area:Z5:conf=0.242,True,0.8613,cache
1776367426.2911134,Q3,Z1,density:Z1:conf=0.773,True,0.8109,cache
1776367426.2923765,Q3,Z1,density:Z1:conf=0.773,True,0.8496,cache
1776367426.2970817,Q5,Z2,confidence_dist:Z2:bins=5,False,4.3693,engine
1776367426.3017678,Q4,Z1,compare:density:Z1:Z3:conf=0.612,False,3.9794,engine
1776367426.3032477,Q2,Z5,area:Z5:conf=0.242,True,1.034,cache
1776367426.304592,Q2,Z5,area:Z5:conf=0.58,True,0.884,cache
1776367426.3100832,Q2,Z4,area:Z4:conf=0.708,False,5.0974,engine
1776367426.3154185,Q1,Z1,count:Z1:conf=0.354,False,4.9521,engine
1776367426.3169837,Q2,Z5,area:Z5:conf=0.58,True,1.0437,cache
1776367426.318393,Q2,Z5,area:Z5:conf=0.242,True,0.9078,cache
1776367426.3196626,Q2,Z5,area:Z5:conf=0.242,True,0.8328,cache
1776367426.3208551,Q2,Z5,area:Z5:conf=0.58,True,0.7868,cache
1776367426.3222725,Q3,Z1,density:Z1:conf=0.773,True,0.9755,cache
1776367426.3235068,Q2,Z5,area:Z5:conf=0.58,True,0.8003,cache
1776367426.329482,Q3,Z1,density:Z1:conf=0.708,False,5.5888,engine
1776367426.3307831,Q1,Z5,count:Z5:conf=0.0,True,0.8421,cache
1776367426.337134,Q3,Z1,density:Z1:conf=0.66,False,5.9136,engine
1776367426.3386805,Q2,Z5,area:Z5:conf=0.242,True,0.92,cache
1776367426.3400218,Q2,Z5,area:Z5:conf=0.58,True,0.8693,cache
1776367426.345789,Q1,Z4,count:Z4:conf=0.757,False,5.3739,engine
1776367426.3516283,Q2,Z4,area:Z4:conf=0.419,False,5.3458,engine
1776367426.3528807,Q2,Z5,area:Z5:conf=0.242,True,0.8543,cache
1776367426.3584182,Q3,Z1,density:Z1:conf=0.757,False,5.0683,engine
1776367426.359742,Q2,Z5,area:Z5:conf=0.58,True,0.8778,cache
1776367426.3642385,Q4,Z2,compare:density:Z2:Z3:conf=0.048,False,4.0579,engine
1776367426.3657029,Q2,Z5,area:Z5:conf=0.58,True,0.9955,cache
1776367426.366949,Q2,Z5,area:Z5:conf=0.58,True,0.8064,cache
1776367426.368531,Q3,Z2,density:Z2:conf=0.354,True,0.8716,cache
1776367426.369783,Q2,Z5,area:Z5:conf=0.58,True,0.8469,cache
1776367426.3715007,Q2,Z5,area:Z5:conf=0.58,True,1.1544,cache
1776367426.372646,Q2,Z5,area:Z5:conf=0.58,True,0.758,cache
1776367426.3743525,Q2,Z5,area:Z5:conf=0.242,True,1.2625,cache
1776367426.3799155,Q3,Z1,density:Z1:conf=0.242,False,5.1451,engine
1776367426.3813772,Q2,Z5,area:Z5:conf=0.58,True,0.9638,cache
1776367426.386172,Q4,Z3,compare:density:Z3:Z4:conf=0.564,False,4.3503,engine
1776367426.3914316,Q3,Z5,density:Z5:conf=0.032,False,4.8329,engine
1776367426.392821,Q2,Z5,area:Z5:conf=0.58,True,0.8774,cache
1776367426.3944714,Q2,Z5,area:Z5:conf=0.58,True,1.1445,cache
1776367426.3987467,Q4,Z1,compare:density:Z1:Z5:conf=0.386,False,3.82,engine
1776367426.4000678,Q3,Z5,density:Z5:conf=0.032,True,0.9242,cache
1776367426.401529,Q3,Z2,density:Z2:conf=0.354,True,0.9972,cache
1776367426.402778,Q3,Z1,density:Z1:conf=0.66,True,0.8077,cache
1776367426.4039872,Q2,Z5,area:Z5:conf=0.58,True,0.8051,cache
1776367426.4051416,Q2,Z5,area:Z5:conf=0.242,True,0.7742,cache
1776367426.4063346,Q1,Z4,count:Z4:conf=0.757,True,0.7963,cache
1776367426.4075668,Q2,Z5,area:Z5:conf=0.58,True,0.8003,cache
1776367426.411756,Q4,Z2,compare:density:Z2:Z3:conf=0.354,False,3.8154,engine
1776367426.412978,Q2,Z5,area:Z5:conf=0.242,True,0.892,cache
1776367426.41429,Q1,Z4,count:Z4:conf=0.757,True,0.8275,cache
1776367426.4155056,Q2,Z5,area:Z5:conf=0.242,True,0.8354,cache
1776367426.4166808,Q2,Z5,area:Z5:conf=0.58,True,0.79,cache
1776367426.4181,Q2,Z5,area:Z5:conf=0.58,True,0.9983,cache
1776367426.4193387,Q2,Z5,area:Z5:conf=0.58,True,0.8003,cache
1776367426.4205527,Q1,Z4,count:Z4:conf=0.757,True,0.7971,cache
1776367426.4218616,Q2,Z5,area:Z5:conf=0.58,True,0.9142,cache
1776367426.4230323,Q2,Z5,area:Z5:conf=0.58,True,0.7715,cache
1776367426.4242692,Q2,Z5,area:Z5:conf=0.58,True,0.7835,cache
1776367426.4255414,Q2,Z5,area:Z5:conf=0.58,True,0.8985,cache
1776367426.4269452,Q3,Z5,density:Z5:conf=0.032,True,1.0363,cache
1776367426.4282022,Q2,Z5,area:Z5:conf=0.242,True,0.7982,cache
1776367426.433668,Q2,Z1,area:Z1:conf=0.886,False,5.0557,engine
1776367426.4349465,Q2,Z5,area:Z5:conf=0.58,True,0.9098,cache
1776367426.4361198,Q3,Z1,density:Z1:conf=0.773,True,0.7796,cache
1776367426.4375162,Q2,Z5,area:Z5:conf=0.242,True,0.965,cache
1776367426.4388034,Q2,Z5,area:Z5:conf=0.242,True,0.8727,cache
1776367426.4449432,Q1,Z3,count:Z3:conf=0.757,False,5.6765,engine
1776367426.4500046,Q2,Z4,area:Z4:conf=0.209,False,4.6808,engine
1776367426.4541147,Q4,Z1,compare:density:Z1:Z4:conf=0.644,False,3.6786,engine
1776367426.4553354,Q2,Z5,area:Z5:conf=0.58,True,0.8611,cache
1776367426.4565978,Q2,Z5,area:Z5:conf=0.58,True,0.8213,cache
1776367426.4578001,Q3,Z1,density:Z1:conf=0.773,True,0.7966,cache
1776367426.4589648,Q2,Z5,area:Z5:conf=0.58,True,0.7837,cache
1776367426.4604821,Q2,Z4,area:Z4:conf=0.708,True,1.0332,cache
1776367426.4618137,Q3,Z2,density:Z2:conf=0.354,True,0.9041,cache
1776367426.4632375,Q3,Z2,density:Z2:conf=0.354,True,0.9668,cache
1776367426.4645047,Q1,Z5,count:Z5:conf=0.0,True,0.8255,cache
1776367426.4706545,Q1,Z3,count:Z3:conf=0.708,False,5.704,engine
1776367426.4719112,Q2,Z5,area:Z5:conf=0.58,True,0.8837,cache
1776367426.47322,Q2,Z5,area:Z5:conf=0.58,True,0.7993,cache
