timestamp,query_type,zone_id,cache_key,hit,latency_ms,source
1776367819.5137014,Q4,Z2,compare:density:Z2:Z3:conf=0.708,False,6.3261,engine
1776367819.5199916,Q3,Z4,density:Z4:conf=0.692,False,5.8208,engine
1776367819.5247858,Q4,Z2,compare:density:Z2:Z5:conf=0.853,False,4.4275,engine
1776367819.5298202,Q4,Z1,compare:density:Z1:Z4:conf=0.741,False,4.5104,engine
1776367819.5352724,Q1,Z1,count:Z1:conf=0.773,False,5.0803,engine
1776367819.5400436,Q4,Z4,compare:density:Z4:Z5:conf=0.837,False,4.3599,engine
1776367819.5444803,Q4,Z2,compare:density:Z2:Z3:conf=0.386,False,3.8788,engine
1776367819.548464,Q4,Z2,compare:density:Z2:Z4:conf=0.032,False,3.598,engine
1776367819.5536833,Q2,Z2,area:Z2:conf=0.081,False,4.8112,engine
1776367819.558892,Q3,Z4,density:Z4:conf=0.789,False,4.801,engine
1776367819.5647004,Q1,Z4,count:Z4:conf=0.145,False,5.1882,engine
1776367819.569029,Q4,Z3,compare:density:Z3:Z5:conf=0.596,False,3.9211,engine
1776367819.5733395,Q4,Z1,compare:density:Z1:Z3:conf=0.403,False,3.8002,engine
1776367819.5768254,Q4,Z2,compare:density:Z2:Z4:conf=0.934,False,3.0552,engine
1776367819.582128,Q1,Z4,count:Z4:conf=0.741,False,4.9303,engine
1776367819.587209,Q3,Z2,density:Z2:conf=0.886,False,4.6763,engine
1776367819.5926037,Q3,Z5,density:Z5:conf=0.676,False,4.9797,engine
1776367819.5975518,Q2,Z1,area:Z1:conf=0.515,False,4.5748,engine
1776367819.6015391,Q4,Z2,compare:density:Z2:Z5:conf=0.097,False,3.5817,engine
1776367819.6056507,Q4,Z1,compare:density:Z1:Z3:conf=0.097,False,3.7462,engine
1776367819.6097775,Q4,Z2,compare:density:Z2:Z3:conf=0.306,False,3.7084,engine
1776367819.6145477,Q3,Z4,density:Z4:conf=0.0,False,4.3801,engine
1776367819.6196373,Q4,Z4,compare:density:Z4:Z5:conf=0.725,False,4.6541,engine
1776367819.6249056,Q4,Z3,compare:density:Z3:Z4:conf=0.741,False,4.832,engine
1776367819.6299403,Q4,Z2,compare:density:Z2:Z3:conf=0.805,False,4.4978,engine
1776367819.6348372,Q1,Z2,count:Z2:conf=0.628,False,4.5638,engine
1776367819.6374907,Q1,Z4,count:Z4:conf=0.934,False,2.1051,engine
1776367819.6427479,Q2,Z1,area:Z1:conf=0.354,False,4.885,engine
1776367819.6475732,Q3,Z2,density:Z2:conf=0.29,False,4.4094,engine
1776367819.6517293,Q4,Z1,compare:density:Z1:Z4:conf=0.403,False,3.7821,engine
1776367819.6546645,Q4,Z1,compare:density:Z1:Z5:conf=0.95,False,2.5399,engine
1776367819.6588774,Q4,Z4,compare:density:Z4:Z5:conf=0.644,False,3.7842,engine
1776367819.6648583,Q1,Z3,count:Z3:conf=0.741,False,5.5511,engine
1776367819.6700616,Q3,Z4,density:Z4:conf=0.129,False,4.7198,engine
1776367819.6724617,Q2,Z4,area:Z4:conf=0.95,False,1.7766,engine
1776367819.6774762,Q2,Z2,area:Z2:conf=0.58,False,4.6916,engine
1776367819.6823888,Q1,Z2,count:Z2:conf=0.097,False,4.5102,engine
1776367819.6875274,Q2,Z5,area:Z5:conf=0.032,False,4.6801,engine
1776367819.6890514,Q3,Z2,density:Z2:conf=0.886,True,1.1188,cache
1776367819.6932971,Q4,Z1,compare:density:Z1:Z4:conf=0.064,False,3.8375,engine
1776367819.6990921,Q3,Z4,density:Z4:conf=0.676,False,5.3078,engine
1776367819.7034674,Q4,Z2,compare:density:Z2:Z5:conf=0.209,False,3.9513,engine
1776367819.7078397,Q4,Z1,compare:density:Z1:Z4:conf=0.821,False,3.9857,engine
1776367819.7132692,Q1,Z3,count:Z3:conf=0.628,False,5.0666,engine
1776367819.714559,Q4,Z2,compare:density:Z2:Z5:conf=0.209,True,0.6698,cache
1776367819.7189033,Q4,Z2,compare:density:Z2:Z4:conf=0.499,False,3.9625,engine
1776367819.7238743,Q2,Z4,area:Z4:conf=0.274,False,4.5551,engine
1776367819.7287412,Q1,Z3,count:Z3:conf=0.435,False,4.483,engine
1776367819.7327154,Q4,Z1,compare:density:Z1:Z4:conf=0.386,False,3.598,engine
1776367819.7374377,Q1,Z2,count:Z2:conf=0.177,False,4.3781,engine
1776367819.7427385,Q3,Z2,density:Z2:conf=0.66,False,4.8809,engine
1776367819.7477074,Q3,Z1,density:Z1:conf=0.048,False,4.5451,engine
1776367819.75188,Q4,Z2,compare:density:Z2:Z4:conf=0.048,False,3.7999,engine
1776367819.7563307,Q4,Z1,compare:density:Z1:Z3:conf=0.918,False,4.0784,engine
1776367819.7603579,Q4,Z1,compare:density:Z1:Z4:conf=0.934,False,3.6135,engine
1776367819.7649646,Q4,Z2,compare:density:Z2:Z3:conf=0.869,False,4.1822,engine
1776367819.7699757,Q1,Z4,count:Z4:conf=0.869,False,4.6655,engine
1776367819.7748995,Q1,Z5,count:Z5:conf=0.805,False,4.5397,engine
1776367819.7761505,Q1,Z2,count:Z2:conf=0.177,True,0.8555,cache
1776367819.778605,Q2,Z1,area:Z1:conf=0.934,False,2.0843,engine
