timestamp,query_type,zone_id,cache_key,hit,latency_ms,source
1776367843.5427039,Q4,Z2,compare:density:Z2:Z3:conf=0.708,False,5.8233,engine
1776367843.5483234,Q3,Z4,density:Z4:conf=0.692,False,5.1678,engine
1776367843.55326,Q4,Z2,compare:density:Z2:Z5:conf=0.853,False,4.4737,engine
1776367843.5589125,Q4,Z1,compare:density:Z1:Z4:conf=0.741,False,5.1502,engine
1776367843.5642254,Q1,Z1,count:Z1:conf=0.773,False,4.9309,engine
1776367843.5690987,Q4,Z4,compare:density:Z4:Z5:conf=0.837,False,4.4273,engine
1776367843.573283,Q4,Z2,compare:density:Z2:Z3:conf=0.386,False,3.7686,engine
1776367843.5773456,Q4,Z2,compare:density:Z2:Z4:conf=0.032,False,3.6395,engine
1776367843.5824413,Q2,Z2,area:Z2:conf=0.081,False,4.7399,engine
1776367843.5886114,Q3,Z4,density:Z4:conf=0.789,False,5.7028,engine
1776367843.5935473,Q1,Z4,count:Z4:conf=0.145,False,4.5231,engine
1776367843.5978973,Q4,Z3,compare:density:Z3:Z5:conf=0.596,False,3.9291,engine
1776367843.6023846,Q4,Z1,compare:density:Z1:Z3:conf=0.403,False,4.1121,engine
1776367843.6059926,Q4,Z2,compare:density:Z2:Z4:conf=0.934,False,3.1806,engine
1776367843.611755,Q1,Z4,count:Z4:conf=0.741,False,5.265,engine
1776367843.616661,Q3,Z2,density:Z2:conf=0.886,False,4.5406,engine
1776367843.6218152,Q3,Z5,density:Z5:conf=0.676,False,4.7782,engine
1776367843.6269124,Q2,Z1,area:Z1:conf=0.515,False,4.6754,engine
1776367843.6316302,Q4,Z2,compare:density:Z2:Z5:conf=0.097,False,4.0633,engine
1776367843.6359253,Q4,Z1,compare:density:Z1:Z3:conf=0.097,False,3.886,engine
1776367843.6400669,Q4,Z2,compare:density:Z2:Z3:conf=0.306,False,3.7336,engine
1776367843.6452413,Q3,Z4,density:Z4:conf=0.0,False,4.7706,engine
1776367843.650729,Q4,Z4,compare:density:Z4:Z5:conf=0.725,False,4.7227,engine
1776367843.6559107,Q4,Z3,compare:density:Z3:Z4:conf=0.741,False,4.7775,engine
1776367843.6608427,Q4,Z2,compare:density:Z2:Z3:conf=0.805,False,4.5691,engine
1776367843.6659653,Q1,Z2,count:Z2:conf=0.628,False,4.7267,engine
1776367843.6684406,Q1,Z4,count:Z4:conf=0.934,False,2.0383,engine
1776367843.6736362,Q2,Z1,area:Z1:conf=0.354,False,4.8061,engine
1776367843.6788356,Q3,Z2,density:Z2:conf=0.29,False,4.7564,engine
1776367843.682907,Q4,Z1,compare:density:Z1:Z4:conf=0.403,False,3.6813,engine
1776367843.6858406,Q4,Z1,compare:density:Z1:Z5:conf=0.95,False,2.5711,engine
1776367843.6904132,Q4,Z4,compare:density:Z4:Z5:conf=0.644,False,4.0938,engine
1776367843.6963995,Q1,Z3,count:Z3:conf=0.741,False,5.588,engine
1776367843.7014046,Q3,Z4,density:Z4:conf=0.129,False,4.568,engine
1776367843.7035556,Q2,Z4,area:Z4:conf=0.95,False,1.6888,engine
1776367843.7085814,Q2,Z2,area:Z2:conf=0.58,False,4.659,engine
1776367843.7138622,Q1,Z2,count:Z2:conf=0.097,False,4.8464,engine
1776367843.7193117,Q2,Z5,area:Z5:conf=0.032,False,5.0456,engine
1776367843.7205873,Q3,Z2,density:Z2:conf=0.886,True,0.889,cache
1776367843.724704,Q4,Z1,compare:density:Z1:Z4:conf=0.064,False,3.7404,engine
