timestamp,query_type,zone_id,cache_key,hit,latency_ms,source
1776367515.2950864,Q3,Z1,density:Z1:conf=0.773,False,6.1103,engine
1776367515.3021233,Q2,Z5,area:Z5:conf=0.58,False,6.4424,engine
1776367515.307623,Q1,Z5,count:Z5:conf=0.0,False,5.0214,engine
1776367515.3091848,Q2,Z5,area:Z5:conf=0.58,True,1.0873,cache
1776367515.3148782,Q2,Z5,area:Z5:conf=0.242,False,5.2236,engine
1776367515.3198516,Q3,Z2,density:Z2:conf=0.354,False,4.5221,engine
1776367515.3214767,Q2,Z5,area:Z5:conf=0.242,True,1.0698,cache
1776367515.322812,Q3,Z1,density:Z1:conf=0.773,True,0.9136,cache
1776367515.3241477,Q3,Z1,density:Z1:conf=0.773,True,0.9211,cache
1776367515.3290877,Q5,Z2,confidence_dist:Z2:bins=5,False,4.5061,engine
1776367515.3335261,Q4,Z1,compare:density:Z1:Z3:conf=0.612,False,4.0607,engine
1776367515.335193,Q2,Z5,area:Z5:conf=0.242,True,1.1113,cache
1776367515.3364003,Q2,Z5,area:Z5:conf=0.58,True,0.8043,cache
1776367515.3421338,Q2,Z4,area:Z4:conf=0.708,False,5.3313,engine
1776367515.3479128,Q1,Z1,count:Z1:conf=0.354,False,5.3485,engine
1776367515.3495018,Q2,Z5,area:Z5:conf=0.58,True,1.0415,cache
1776367515.3510327,Q2,Z5,area:Z5:conf=0.242,True,1.0919,cache
1776367515.3526564,Q2,Z5,area:Z5:conf=0.242,True,1.2093,cache
1776367515.3537955,Q2,Z5,area:Z5:conf=0.58,True,0.7872,cache
1776367515.3549063,Q3,Z1,density:Z1:conf=0.773,True,0.7732,cache
1776367515.356268,Q2,Z5,area:Z5:conf=0.58,True,0.9637,cache
1776367515.3617449,Q3,Z1,density:Z1:conf=0.708,False,5.038,engine
1776367515.3630612,Q1,Z5,count:Z5:conf=0.0,True,0.8807,cache
1776367515.3682597,Q3,Z1,density:Z1:conf=0.66,False,4.825,engine
1776367515.369467,Q2,Z5,area:Z5:conf=0.242,True,0.8088,cache
1776367515.3706264,Q2,Z5,area:Z5:conf=0.58,True,0.7777,cache
1776367515.375908,Q1,Z4,count:Z4:conf=0.757,False,4.907,engine
1776367515.3811553,Q2,Z4,area:Z4:conf=0.419,False,4.7961,engine
1776367515.3826635,Q2,Z5,area:Z5:conf=0.242,True,1.0156,cache
1776367515.387862,Q3,Z1,density:Z1:conf=0.757,False,4.7605,engine
1776367515.3891542,Q2,Z5,area:Z5:conf=0.58,True,0.8575,cache
1776367515.393587,Q4,Z2,compare:density:Z2:Z3:conf=0.048,False,4.0085,engine
1776367515.3950207,Q2,Z5,area:Z5:conf=0.58,True,1.0059,cache
1776367515.3963325,Q2,Z5,area:Z5:conf=0.58,True,0.8916,cache
1776367515.3975015,Q3,Z2,density:Z2:conf=0.354,True,0.7823,cache
1776367515.3987446,Q2,Z5,area:Z5:conf=0.58,True,0.8245,cache
1776367515.3998716,Q2,Z5,area:Z5:conf=0.58,True,0.7812,cache
