timestamp,query_type,zone_id,cache_key,hit,latency_ms,source
1776367674.1494026,Q4,Z2,compare:density:Z2:Z3:conf=0.708,False,6.6316,engine
1776367674.1557195,Q3,Z4,density:Z4:conf=0.692,False,5.8291,engine
1776367674.1612017,Q4,Z2,compare:density:Z2:Z5:conf=0.853,False,5.0116,engine
1776367674.1661193,Q4,Z1,compare:density:Z1:Z4:conf=0.741,False,4.4122,engine
1776367674.1716611,Q1,Z1,count:Z1:conf=0.773,False,5.0959,engine
1776367674.1759052,Q4,Z4,compare:density:Z4:Z5:conf=0.837,False,3.8799,engine
1776367674.1799593,Q4,Z2,compare:density:Z2:Z3:conf=0.386,False,3.7041,engine
1776367674.1844409,Q4,Z2,compare:density:Z2:Z4:conf=0.032,False,4.0507,engine
1776367674.1895375,Q2,Z2,area:Z2:conf=0.081,False,4.7114,engine
1776367674.1951394,Q3,Z4,density:Z4:conf=0.789,False,5.0895,engine
1776367674.2005434,Q1,Z4,count:Z4:conf=0.145,False,4.9033,engine
1776367674.2052984,Q4,Z3,compare:density:Z3:Z5:conf=0.596,False,4.2215,engine
1776367674.2095647,Q4,Z1,compare:density:Z1:Z3:conf=0.403,False,3.9129,engine
1776367674.2132633,Q4,Z2,compare:density:Z2:Z4:conf=0.934,False,3.331,engine
1776367674.2187839,Q1,Z4,count:Z4:conf=0.741,False,5.1493,engine
1776367674.224022,Q3,Z2,density:Z2:conf=0.886,False,4.7474,engine
1776367674.2303526,Q3,Z5,density:Z5:conf=0.676,False,5.9276,engine
1776367674.2355664,Q2,Z1,area:Z1:conf=0.515,False,4.8379,engine
1776367674.2397373,Q4,Z2,compare:density:Z2:Z5:conf=0.097,False,3.7456,engine
1776367674.2440898,Q4,Z1,compare:density:Z1:Z3:conf=0.097,False,3.9849,engine
1776367674.2481377,Q4,Z2,compare:density:Z2:Z3:conf=0.306,False,3.6866,engine
1776367674.2542615,Q3,Z4,density:Z4:conf=0.0,False,5.6931,engine
1776367674.259944,Q4,Z4,compare:density:Z4:Z5:conf=0.725,False,5.2889,engine
1776367674.265575,Q4,Z3,compare:density:Z3:Z4:conf=0.741,False,5.1691,engine
1776367674.2704852,Q4,Z2,compare:density:Z2:Z3:conf=0.805,False,4.4396,engine
1776367674.2758596,Q1,Z2,count:Z2:conf=0.628,False,4.9753,engine
1776367674.2785048,Q1,Z4,count:Z4:conf=0.934,False,2.1813,engine
1776367674.2837362,Q2,Z1,area:Z1:conf=0.354,False,4.8632,engine
1776367674.288832,Q3,Z2,density:Z2:conf=0.29,False,4.7021,engine
1776367674.2929637,Q4,Z1,compare:density:Z1:Z4:conf=0.403,False,3.7172,engine
1776367674.2961295,Q4,Z1,compare:density:Z1:Z5:conf=0.95,False,2.77,engine
1776367674.3003473,Q4,Z4,compare:density:Z4:Z5:conf=0.644,False,3.867,engine
1776367674.3060725,Q1,Z3,count:Z3:conf=0.741,False,5.3455,engine
1776367674.311182,Q3,Z4,density:Z4:conf=0.129,False,4.7011,engine
1776367674.313162,Q2,Z4,area:Z4:conf=0.95,False,1.5838,engine
1776367674.318283,Q2,Z2,area:Z2:conf=0.58,False,4.7343,engine
1776367674.3232374,Q1,Z2,count:Z2:conf=0.097,False,4.5314,engine
1776367674.3282468,Q2,Z5,area:Z5:conf=0.032,False,4.6169,engine
1776367674.3295112,Q3,Z2,density:Z2:conf=0.886,True,0.884,cache
1776367674.3341582,Q4,Z1,compare:density:Z1:Z4:conf=0.064,False,4.1483,engine
1776367674.3398342,Q3,Z4,density:Z4:conf=0.676,False,5.16,engine
1776367674.3439724,Q4,Z2,compare:density:Z2:Z5:conf=0.209,False,3.6876,engine
1776367674.3486445,Q4,Z1,compare:density:Z1:Z4:conf=0.821,False,4.265,engine
1776367674.353657,Q1,Z3,count:Z3:conf=0.628,False,4.6585,engine
1776367674.3550453,Q4,Z2,compare:density:Z2:Z5:conf=0.209,True,0.9186,cache
1776367674.3593292,Q4,Z2,compare:density:Z2:Z4:conf=0.499,False,3.8627,engine
1776367674.364632,Q2,Z4,area:Z4:conf=0.274,False,4.876,engine
1776367674.369513,Q1,Z3,count:Z3:conf=0.435,False,4.4515,engine
1776367674.3737347,Q4,Z1,compare:density:Z1:Z4:conf=0.386,False,3.7959,engine
1776367674.3790472,Q1,Z2,count:Z2:conf=0.177,False,4.9138,engine
1776367674.3849542,Q3,Z2,density:Z2:conf=0.66,False,5.2503,engine
1776367674.3901894,Q3,Z1,density:Z1:conf=0.048,False,4.6887,engine
1776367674.3944287,Q4,Z2,compare:density:Z2:Z4:conf=0.048,False,3.7842,engine
1776367674.399233,Q4,Z1,compare:density:Z1:Z3:conf=0.918,False,4.316,engine
1776367674.4027238,Q4,Z1,compare:density:Z1:Z4:conf=0.934,False,3.1162,engine
1776367674.4071033,Q4,Z2,compare:density:Z2:Z3:conf=0.869,False,4.0252,engine
1776367674.4120088,Q1,Z4,count:Z4:conf=0.869,False,4.5442,engine
1776367674.4171429,Q1,Z5,count:Z5:conf=0.805,False,4.7639,engine
